ticker,published_utc,title,publisher,url
SQ,2024-12-08T20:27:16+00:00,Bitcoin Won't Help Block This Time,SeekingAlpha,https://finnhub.io/api/news?id=0e24245cc0718f3d601984c07d41dcea4f5f8b7cedd505a62e686a078e979c7c
SQ,2024-12-08T03:53:49+00:00,"DAPP: Digital Assets Are Here To Stay, Just Hold Tight Right Now",SeekingAlpha,https://finnhub.io/api/news?id=57d28dbf464280677a449de0d820106d67da825b7f7b6ed041e2634c2cce12a8
SQ,2024-12-06T19:48:32+00:00,"Why Block, Inc. (SQ) Is the Best Bitcoin and Blockchain Stock to Buy Right Now",Yahoo,https://finnhub.io/api/news?id=2b7132198b4ede470ebba5dfb6b0b493c43f1bea46b371239d3f05f708e4bdbe
SQ,2024-12-06T11:06:30+00:00,3 US Growth Stocks With High Insider Ownership,Yahoo,https://finnhub.io/api/news?id=86b14ed805bc928a4d78dfe52716a3e4f975b4a2ddcf9d3404641a3f5fbd6490
SQ,2024-12-06T06:30:00+00:00,"DAPP: VanEck's Excellent ETF For Bitcoin, Crypto Exchanges, And Blockchain Exposure",SeekingAlpha,https://finnhub.io/api/news?id=4ba058b19615eeb3acc3fd142995f774512d7ed6d31fb8da743461ed951af9b4
SQ,2024-12-04T13:00:18+00:00,"Nvidia, Disney Shine On This Screen. But Here's The Real Star.",Yahoo,https://finnhub.io/api/news?id=c0edd603796460f5b49c84383eee185765318184530ebb60a145cb11e3a521f3
SQ,2024-12-03T16:02:05+00:00,"Block, Inc. (SQ) Presents at UBS Global Technology and AI Conference (Transcript)",SeekingAlpha,https://finnhub.io/api/news?id=fa3ac07f07fb61ef714cc437ccfd58ca315edd6bbe7e854fd6d53c6e7e6f0b98
SQ,2024-12-03T14:41:00+00:00,"Square, Afterpay, and Cash App Surpass Records This Black Friday and Cyber Monday With 144 Million Transactions",Yahoo,https://finnhub.io/api/news?id=7ec0259189c7b7928268b267cec923706055521c7340e51eb89be785c4bb1513
SQ,2024-12-02T21:16:42+00:00,Bernstein lifts Block price target to $120,Yahoo,https://finnhub.io/api/news?id=820a537f302d375f91883955c0c5fb8d1c5ec3d30c28e50e5c63c4c534c2a87e
SQ,2024-12-02T18:19:32+00:00,"Block, Super Micro Computer, Bumble: Top stories",Yahoo,https://finnhub.io/api/news?id=de90f56ee9bcdf4df3688638c58f036e8b2df795d9a9c2c944737e21dbaac3fb
SQ,2024-11-30T23:06:00+00:00,Where Will Block Be in 5 Years?,Yahoo,https://finnhub.io/api/news?id=1625aa80ea496cf9e7c1968fe8e4f054f6ce860ff13b26ebec210295cb2268ce
SQ,2024-11-27T12:00:51+00:00,2 bullish charts showing how Block is breaking out post-election,Yahoo,https://finnhub.io/api/news?id=b58ed94f46b7b15a47c18c52f698433a066eee7fda01ebb7d5605215005cef1b
SQ,2024-11-26T12:46:11+00:00,"CFPB expands oversight to PayPal and Block, says New Street",Yahoo,https://finnhub.io/api/news?id=6b40481ed66d28a00fdf93ad50446f3d78da3123a5505f5a9ed5f3a86266c476
SQ,2024-11-26T11:00:00+00:00,Festive Foliage: Square Data Reveals the Best Time to Buy a Christmas Tree,Yahoo,https://finnhub.io/api/news?id=0e31507054172eaf0ed6632f3a56a08be44dbc6fdbbba11b871854572d6426e3
SQ,2024-11-26T00:05:00+00:00,BMO Capital Downgrades Block (SQ),Fintel,https://finnhub.io/api/news?id=cc31c2e89260304d7fddb60ebd653a0784de1fde6333747713282587706ad5a8
SQ,2024-11-25T22:35:10+00:00,"Block, Inc. (SQ): Strategic Shifts and Market Share Ambitions Amid Investor Sentiment Challenges",Yahoo,https://finnhub.io/api/news?id=da5accceb2e3fb2ad53b378f4a5386edb8cf88b31858f79936ca283a6405cbdf
SQ,2024-11-25T07:15:00+00:00,Compounding Wealth: My 3 Core Investment Picks,SeekingAlpha,https://finnhub.io/api/news?id=ed21b54e28a222ce68aea76fead1a19e70dd8664b48e9dee81b51789ea286920
SQ,2024-11-23T12:05:46+00:00,Block price target raised to $110 from $94 at Mizuho,Yahoo,https://finnhub.io/api/news?id=d6c42ef97e6ca6a225817a288c3fd2b1b7afb1cf2f1b62cce8bff2a4307b8ebb
SQ,2024-11-21T19:09:09+00:00,Jim Cramer Thinks Block Inc (SQ) Is ‘Not Done’,Yahoo,https://finnhub.io/api/news?id=cd732424697271fbbc90e312c209bd863796b35c9c15ee522328ee78698983d7
SQ,2024-11-21T13:00:10+00:00,Affirm CEO Touts 'Buy-Now-Pay-Later' Leader's Bold Expansion Plan. 'We Have Lots Of Irons In The Fire',Yahoo,https://finnhub.io/api/news?id=b3c366b51aea555459c6b848ccadc4c6cf999b732eeb7e4efad9eb0b62bf67d5
SQ,2024-11-21T10:00:03+00:00,CFPB Gives Itself Oversight of Big Tech's Digital Payment Apps,Yahoo,https://finnhub.io/api/news?id=7e975f427aca3a05a3a724f11946a728be34f7c1bf278c4b7a6769a34c456b0f
SQ,2024-11-21T09:30:14+00:00,Block downgraded to Neutral from Outperform at Exane BNP Paribas,Yahoo,https://finnhub.io/api/news?id=9018f9ba3f9844e7631f68af0f8cbcafdfa8bedec6dd5e634624b1bb7b07e435
SQ,2024-11-20T15:24:00+00:00,Can SQ's Expanding Footprint in BNPL Domain Push the Stock Higher?,Yahoo,https://finnhub.io/api/news?id=478f2e63a3e88ae60514dea01b066850a84279b71e3707077a472a40fb497af7
SQ,2024-11-20T15:13:03+00:00,Exane BNP Paribas Downgrades Block (SQ),Fintel,https://finnhub.io/api/news?id=fbaab98f2daf90b9af63724b31ad3d682e00796e7a8fa3ec1ef74a765d1f1e06
SQ,2024-11-20T01:32:27+00:00,Freightos: Digitizing The Global Freight Industry With 5-10x Upside Potential,SeekingAlpha,https://finnhub.io/api/news?id=5bdca7b1b4dc189df4f9a5b492fbca4ff0355cf0bbc4083b8e6bba6eacddc85a
SQ,2024-11-19T14:00:00+00:00,"Afterpay’s BNPL Now Available on Google Pay, Offering Shoppers Even More Choice and Flexibility",Yahoo,https://finnhub.io/api/news?id=11819cf138c3089b3997e4ba8c1430c88a13efff81c254c8f5e0822a26ebcb41
SQ,2024-11-18T17:02:03+00:00,Bitkey Launches an Inheritance Feature for Seamless Legacy Bitcoin Transfers,Finnhub,https://finnhub.io/api/news?id=ee81d543714c721674518e52739f8150792d98ba7940df1eec081779cdae874e
SQ,2024-11-18T09:32:24+00:00,Shift4 Payments: Waiting For A Dip To Catch The Next Rip,SeekingAlpha,https://finnhub.io/api/news?id=606cb7c5501c955dfcd6d892f600c5a2b80553cf39114ae0dd5deada04e21df0
